id,full_name,parent_id,rank,rank_name,taxref,niamoto
1000,Atractocarpus (spA_MacKee25341),3031,SPECIES,(spA_MacKee25341),15063,
1001,Hugonia (Munzinger3338),7162,SPECIES,(Munzinger3338),15064,
1031,Goniothalamus (Hmoope_Vandrot296),1237,SPECIES,(Hmoope_Vandrot296),15128,
1038,Cryptocarya (Munzinger5178),1868,SPECIES,(Munzinger5178),15132,
1060,Cryptocarya (aff_aristata_Munzinger5874),1868,SPECIES,(aff_aristata_Munzinger5874),14725,
1061,Cryptocarya (aurea_Munzinger4792),1868,SPECIES,(aurea_Munzinger4792),13509,
1062,Cryptocarya (glauque_Munzinger5832),1868,SPECIES,(glauque_Munzinger5832),15102,
1064,Garcinia (Munzinger4818),4490,SPECIES,(Munzinger4818),13523,
1092,Flindersia,4231,GENUS,Flindersia,782,
1093,Periomphale,3531,GENUS,Periomphale,1187,
1101,Plerandra veilloniorum,1469,SPECIES,veilloniorum,15279,
1178,Plerandra pancheri,1469,SPECIES,pancheri,15275,
1179,Amborella,3532,GENUS,Amborella,300,
1180,Euroschinus,3530,GENUS,Euroschinus,763,
1182,Semecarpus,3530,GENUS,Semecarpus,1368,
1190,Psychotria (sp26),3121,SPECIES,(sp26),13310,
121,Cunonia,3873,GENUS,Cunonia,611,
1210,Antirhea (spF_Munzinger1414),2970,SPECIES,(spF_Munzinger1414),15392,
1237,Goniothalamus,3533,GENUS,Goniothalamus,12814,
1238,Meiogyne,3533,GENUS,Meiogyne,1037,
1260,Xylopia,3533,GENUS,Xylopia,1557,
1261,Archidendropsis granulosa,1304,SPECIES,granulosa,1875,
1263,Apiopetalum,3534,GENUS,Apiopetalum,328,
1303,Albizia,6086,GENUS,Albizia,280,
1304,Archidendropsis,6086,GENUS,Archidendropsis,337,
1308,Serianthes,6086,GENUS,Serianthes,1371,
1384,Alstonia,3543,GENUS,Alstonia,294,
1385,Alyxia,3543,GENUS,Alyxia,298,
1388,Artia,3543,GENUS,Artia,353,
1398,Cerberiopsis,3543,GENUS,Cerberiopsis,512,
14,Alangium,3870,GENUS,Alangium,279,
1404,Archirhodomyrtus baladensis,1974,SPECIES,baladensis,1883,
1413,Archirhodomyrtus vieillardii,1974,SPECIES,vieillardii,1886,
1427,Melodinus,3543,GENUS,Melodinus,1046,
1428,Neisosperma,3543,GENUS,Neisosperma,1093,
1429,Ochrosia,3543,GENUS,Ochrosia,1122,
1443,Parsonsia,3543,GENUS,Parsonsia,1172,
1444,Rauvolfia,3543,GENUS,Rauvolfia,1295,
1449,Ilex,3544,GENUS,Ilex,894,
1467,Meryta,3603,GENUS,Meryta,1051,
1469,Plerandra,3603,GENUS,Plerandra,13530,
1483,Polyscias,3603,GENUS,Polyscias,1245,
1484,Schefflera,3603,GENUS,Schefflera,1350,
1486,Agathis,8408,GENUS,Agathis,271,
1487,Basselinia,3636,GENUS,Basselinia,388,
1492,Alangium villosum subsp. bussyanum,7120,INFRASPECIES,subsp. bussyanum,15551,
15,Corynocarpus,3871,GENUS,Corynocarpus,584,
1500,Clinosperma,3636,GENUS,Clinosperma,552,
1506,Cyphokentia,3636,GENUS,Cyphokentia,630,
151,Myrsine,4222,GENUS,Myrsine,15468,
1524,Cyphophoenix,3636,GENUS,Cyphophoenix,633,
1525,Cyphosperma,3636,GENUS,Cyphosperma,634,
1526,Kentiopsis,3636,GENUS,Kentiopsis,917,
1528,Cordyline,3655,GENUS,Cordyline,578,
1652,Balanops,3662,GENUS,Balanops,381,
1690,Deplanchea,3668,GENUS,Deplanchea,657,
1717,Canarium,3690,GENUS,Canarium,463,
1730,Calophyllum,3725,GENUS,Calophyllum,454,
1731,Mammea,3725,GENUS,Mammea,1018,
1733,Arytera chartacea,3281,SPECIES,chartacea,1954,
174,Huberantha nitidissima,175,SPECIES,nitidissima,15819,
1740,Citronella,3730,GENUS,Citronella,540,
175,Huberantha,3533,GENUS,Huberantha,15818,
1766,Scaevola,4124,GENUS,Scaevola,1348,
1768,Arytera lepidota,3281,SPECIES,lepidota,1957,
1802,Hernandia,4126,GENUS,Hernandia,858,
1804,Ascarina solmsiana,7182,SPECIES,solmsiana,1961,
1806,Melastoma malabathricum L. subsp. malabathricum,7106,INFRASPECIES,subsp. malabathricum,13225,
1808,Myrsine citrifolia,151,SPECIES,citrifolia,15476,
1820,Myrsine lanceolata,151,SPECIES,lanceolata,15487,
1842,Apodytes,4129,GENUS,Apodytes,331,
1847,Gmelina,4135,GENUS,Gmelina,813,
1848,Oxera,4135,GENUS,Oxera,1152,
1851,Myrsine asymmetrica,151,SPECIES,asymmetrica,15470,
1852,Vitex,4135,GENUS,Vitex,12536,
1855,Beilschmiedia,4136,GENUS,Beilschmiedia,396,
1857,Myrsine diminuta,151,SPECIES,diminuta,15477,
1868,Cryptocarya,4136,GENUS,Cryptocarya,603,
1872,Endiandra,4136,GENUS,Endiandra,727,
1875,Litsea,4136,GENUS,Litsea,977,
1880,Barringtonia,4138,GENUS,Barringtonia,386,
1887,Geniostoma,4144,GENUS,Geniostoma,799,
1889,Neuburgia,4144,GENUS,Neuburgia,1109,
1901,Acridocarpus,4149,GENUS,Acridocarpus,254,
1918,Maxwellia,3068,GENUS,Maxwellia,1031,
1933,Melastoma,4152,GENUS,Melastoma,1039,
1935,Anthocarapa,4153,GENUS,Anthocarapa,320,
1936,Dysoxylum,4153,GENUS,Dysoxylum,706,
1938,Hypserpa,4154,GENUS,Hypserpa,892,
1940,Geniostoma erythrospermum,1887,SPECIES,erythrospermum,3478,
1950,Pachygone,4154,GENUS,Pachygone,1153,
1953,Coelospermum balansanum,3045,SPECIES,balansanum,2584,
1954,Cryptocarya gracilis,1868,SPECIES,gracilis,2698,
1963,Hedycarya,4157,GENUS,Hedycarya,846,
1964,Kibaropsis,4157,GENUS,Kibaropsis,920,
1966,Ficus,4158,GENUS,Ficus,774,
1969,Trophis,4158,GENUS,Trophis,15098,
1970,Delarbrea,4159,GENUS,Delarbrea,647,
1971,Myodocarpus,4159,GENUS,Myodocarpus,1085,
1974,Archirhodomyrtus,4161,GENUS,Archirhodomyrtus,338,
1976,Cloezia,4161,GENUS,Cloezia,554,
1984,Eugenia,4161,GENUS,Eugenia,758,
1985,Gossia,4161,GENUS,Gossia,13069,
1986,Kanakomyrtus,4161,GENUS,Kanakomyrtus,13098,
1987,Melaleuca,4161,GENUS,Melaleuca,1038,
1988,Metrosideros,4161,GENUS,Metrosideros,1052,
1991,Piliocalyx,4161,GENUS,Piliocalyx,1212,
1992,Pleurocalyptus,4161,GENUS,Pleurocalyptus,1229,
1994,Rhodamnia,4161,GENUS,Rhodamnia,1300,
1995,Rhodomyrtus,4161,GENUS,Rhodomyrtus,1302,
1998,Syzygium,4161,GENUS,Syzygium,1439,
1999,Tristaniopsis,4161,GENUS,Tristaniopsis,1504,
2000,Uromyrtus,4161,GENUS,Uromyrtus,1519,
2002,Xanthomyrtus,4161,GENUS,Xanthomyrtus,1551,
2003,Xanthostemon,4161,GENUS,Xanthostemon,1553,
2005,Nothofagus,4163,GENUS,Nothofagus,1116,
2007,Pisonia,3606,GENUS,Pisonia,1216,
2009,Olax,3607,GENUS,Olax,1130,
2012,Chionanthus,4478,GENUS,Chionanthus,522,
2013,Jasminum,4478,GENUS,Jasminum,910,
2014,Olea,4478,GENUS,Olea,1132,
2015,Osmanthus,4478,GENUS,Osmanthus,1146,
2018,Oncotheca,4164,GENUS,Oncotheca,1134,
2024,Dracophyllum,4094,GENUS,Dracophyllum,695,
2044,Pycnandra deplanchei subsp. floribunda,7117,INFRASPECIES,subsp. floribunda,13634,
2045,Bocquillonia,4115,GENUS,Bocquillonia,410,
2085,Vitex (Veillon7016),1852,SPECIES,(Veillon7016),6208,
2087,Arthroclianthus (Veillon6971),2422,SPECIES,(Veillon6971),1928,
212,Geissois,3873,GENUS,Geissois,797,
2149,Freycinetia,4169,GENUS,Freycinetia,786,
2150,Pandanus,4169,GENUS,Pandanus,1162,
2151,Paracryphia,4193,GENUS,Paracryphia,1166,
2155,Quintinia,4193,GENUS,Quintinia,1287,
2156,Sphenostemon,4193,GENUS,Sphenostemon,1403,
2159,Phelline,4208,GENUS,Phelline,1198,
216,Hibbertia,4025,GENUS,Hibbertia,864,
217,Tetracera,4025,GENUS,Tetracera,1461,
2176,Bischofia,4209,GENUS,Bischofia,406,
2192,Agatea pancheri,7066,SPECIES,pancheri,1692,
2193,Agatea rufotomentosa,7066,SPECIES,rufotomentosa,1693,
2194,Agatea schlechteri,7066,SPECIES,schlechteri,1694,
22,Codia,3873,GENUS,Codia,558,
2209,Aidia vieillardii,2968,SPECIES,vieillardii,1711,
2212,Aleurites moluccana,370,SPECIES,moluccana,1719,
2223,Cleistanthus,4209,GENUS,Cleistanthus,547,
2224,Glochidion,4209,GENUS,Glochidion,807,
2225,Phyllanthus,4209,GENUS,Phyllanthus,1206,
2235,Austrobuxus,4211,GENUS,Austrobuxus,367,
2256,Scagea,4211,GENUS,Scagea,1349,
2261,Myrsine arborea,151,SPECIES,arborea,15469,
2263,Alphitonia neocaledonica,2909,SPECIES,neocaledonica,1741,
2264,Jaffrea xerocarpa,9352,SPECIES,xerocarpa,15770,
2268,Alstonia balansae,1384,SPECIES,balansae,1747,
2279,Alstonia lanceolata,1384,SPECIES,lanceolata,1753,
2280,Alstonia lanceolifera,1384,SPECIES,lanceolifera,1754,
2282,Alstonia lenormandii,1384,SPECIES,lenormandii,1756,
2290,Piper,4212,GENUS,Piper,1214,
2291,Pittosporum,4213,GENUS,Pittosporum,1220,
2293,Tabernaemontana,3543,GENUS,Tabernaemontana,15018,
231,Diospyros,4080,GENUS,Diospyros,679,
2310,Myrsine discocarpa,151,SPECIES,discocarpa,15478,
2312,Alstonia sphaerocapitata,1384,SPECIES,sphaerocapitata,1764,
2313,Alstonia quaternata,1384,SPECIES,quaternata,1763,
2316,Alstonia vieillardii,1384,SPECIES,vieillardii,1765,
234,Elaeocarpus,4091,GENUS,Elaeocarpus,714,
2348,Amborella trichopoda,1179,SPECIES,trichopoda,1802,
235,Sloanea,4091,GENUS,Sloanea,1382,
2352,Amphorogyne celastroides,3219,SPECIES,celastroides,1809,
2353,Amphorogyne spicata,3219,SPECIES,spicata,1810,
2355,Myrsine lanceolata subsp. ouenarouensis,1820,INFRASPECIES,subsp. ouenarouensis,15488,
2377,Melia azedarach,4762,SPECIES,azedarach,4220,
2380,Anthocarapa nitidula,1935,SPECIES,nitidula,1830,
2396,Myrsine ovicarpa,151,SPECIES,ovicarpa,15512,
2403,Antirhea rhamnoides,2970,SPECIES,rhamnoides,1837,
2415,Myrsine parvicarpa subsp. pachyphylla,843,INFRASPECIES,subsp. pachyphylla,15516,
2416,Apodytes clusiifolia,1842,SPECIES,clusiifolia,1849,
2422,Arthroclianthus,6087,GENUS,Arthroclianthus,349,
2458,Myrsine parvicarpa (M.Schmid) Ricketson & Pipoly subsp. parvicarpa,843,INFRASPECIES,subsp. parvicarpa,15517,
2471,Myrsine modesta (Mez) Ricketson & Pipoly subsp. modesta,7193,INFRASPECIES,subsp. modesta,15532,
2476,Archidendropsis fulgens,1304,SPECIES,fulgens,1873,
2477,Gynochthodes candollei,4965,SPECIES,candollei,15540,
2480,Gynochthodes billardierei,4965,SPECIES,billardierei,15539,
2489,Olax hypoleuca Baill. var. hypoleuca,6652,INFRASPECIES,var. hypoleuca,4504,
2528,Archidendropsis fournieri (Vieill.) I.C.Nielsen var. fournieri,5987,INFRASPECIES,var. fournieri,1872,
2529,Archirhodomyrtus paitensis,1974,SPECIES,paitensis,1884,
2531,Archirhodomyrtus turbinata,1974,SPECIES,turbinata,1885,
2558,Arillastrum gummiferum,6817,SPECIES,gummiferum,1902,
2563,Alyxia baillonii,1385,SPECIES,baillonii,1774,
2588,Cerberiopsis candelabra Vieill. var. candelabra,5857,INFRASPECIES,var. candelabra,2446,
2591,Artia lifuana,1388,SPECIES,lifuana,1949,
2593,Arytera arcuata,3281,SPECIES,arcuata,1953,
2619,Arytera neoebudensis,3281,SPECIES,neoebudensis,1959,
2620,Ascarina rubricaulis,7182,SPECIES,rubricaulis,1960,
2623,Bischofia javanica,2176,SPECIES,javanica,2162,
2675,Euroschinus vieillardii Engl. var. vieillardii,4953,INFRASPECIES,var. vieillardii,3318,
2676,Gynochthodes kanalensis,4965,SPECIES,kanalensis,15547,
2678,Gea crassifolia,3,SPECIES,crassifolia,14749,
2685,Gea platycarpa,3,SPECIES,platycarpa,13131,
2686,Gea trimera,3,SPECIES,trimera,14941,
2694,Phyllanthus billardierei,2225,SPECIES,billardierei,15874,
2702,Dacrydium,8289,GENUS,Dacrydium,638,
2703,Halfordia kendack,6965,SPECIES,kendack,3617,
2705,Cleidion vieillardii Baill. var. vieillardii,4432,INFRASPECIES,var. vieillardii,2536,
2710,Phelline billardierei,2159,SPECIES,billardierei,4755,
2714,Falcatifolium,8289,GENUS,Falcatifolium,771,
2716,Podocarpus,8289,GENUS,Podocarpus,1236,
2717,Prumnopitys,8289,GENUS,Prumnopitys,1260,
2719,Retrophyllum,8289,GENUS,Retrophyllum,1297,
2720,Balgoya,4217,GENUS,Balgoya,382,
2743,Garcinia puat (Montrouz.) Guillaumin var. puat,6374,INFRASPECIES,var. puat,3442,
2744,Geniostoma densiflorum Baill. var. densiflorum,6388,INFRASPECIES,var. densiflorum,3476,
2760,Osmanthus austrocaledonicus subsp. collinus,6654,INFRASPECIES,subsp. collinus,4536,
2767,Maesa,4222,GENUS,Maesa,1009,
2770,Araucaria,8408,GENUS,Araucaria,336,
2772,Tapeinosperma,4222,GENUS,Tapeinosperma,1449,
2774,Garnieria,4223,GENUS,Garnieria,793,
2775,Grevillea,4223,GENUS,Grevillea,826,
2776,Kermadecia,4223,GENUS,Kermadecia,918,
2777,Stenocarpus,4223,GENUS,Stenocarpus,1413,
2778,Virotia,4223,GENUS,Virotia,1538,
2782,Burretiokentia,3636,GENUS,Burretiokentia,436,
2785,Symplocos montana var. munda,6697,INFRASPECIES,var. munda,5848,
2787,Chambeyronia,3636,GENUS,Chambeyronia,518,
2790,Guioa glauca (Labill.) Radlk. var. glauca,6595,INFRASPECIES,var. glauca,3587,
2791,Cerberiopsis candelabra var. vexillaria,5857,INFRASPECIES,var. vexillaria,2447,
2797,Arthroclianthus maximus,2422,SPECIES,maximus,1924,
2801,Comptonella oreophila var. longipes,4502,INFRASPECIES,var. longipes,2609,
2814,Atractocarpus heterophyllus,3031,SPECIES,heterophyllus,1997,
2821,Plerandra gordonii,1469,SPECIES,gordonii,13533,
2848,Austrobuxus alticola,2235,SPECIES,alticola,2007,
2852,Austrobuxus carunculatus,2235,SPECIES,carunculatus,2009,
2889,Ficus austrocaledonica var. balansana,4991,INFRASPECIES,var. balansana,3341,
2893,Austrobuxus rubiginosus,2235,SPECIES,rubiginosus,2020,
2897,Austrobuxus vieillardii,2235,SPECIES,vieillardii,2021,
2909,Alphitonia,4226,GENUS,Alphitonia,292,
2918,Balanops oliviformis,1652,SPECIES,oliviformis,2070,
2919,Balanops pachyphylla,1652,SPECIES,pachyphylla,2071,
2920,Balanops pancheri,1652,SPECIES,pancheri,2072,
2921,Balanops vieillardii,1652,SPECIES,vieillardii,2074,
2923,Balgoya pacifica,2720,SPECIES,pacifica,2075,
2924,Baloghia alternifolia,372,SPECIES,alternifolia,2076,
2928,Baloghia bureavii,372,SPECIES,bureavii,2081,
2932,Baloghia inophylla,372,SPECIES,inophylla,2084,
2938,Barringtonia longifolia,1880,SPECIES,longifolia,2093,
2939,Barringtonia neocaledonica,1880,SPECIES,neocaledonica,2094,
2954,Beilschmiedia oreophila,1855,SPECIES,oreophila,2138,
2963,Ventilago,4226,GENUS,Ventilago,1529,
2965,Crossostylis,4227,GENUS,Crossostylis,600,
2968,Aidia,4229,GENUS,Aidia,278,
2970,Antirhea,4229,GENUS,Antirhea,325,
2989,Pandanus bilinearis,2150,SPECIES,bilinearis,12657,
3,Gea,4229,GENUS,Gea,13130,
3031,Atractocarpus,4229,GENUS,Atractocarpus,365,
3035,Acropogon,3068,GENUS,Acropogon,256,
3036,Acropogon sageniifolius,3035,SPECIES,sageniifolius,1647,
3045,Coelospermum,4229,GENUS,Coelospermum,561,
305,Alstonia odontophora,1384,SPECIES,odontophora,1757,
3050,Gardenia,4229,GENUS,Gardenia,792,
3068,Malvaceae,,FAMILIA,Malvaceae,127,
3069,Rourea balansana,7190,SPECIES,balansana,5433,
307,Styphelia,4094,GENUS,Styphelia,1429,
309,Erythroxylum,3605,GENUS,Erythroxylum,752,
3112,Ixora,4229,GENUS,Ixora,906,
3116,Morierina,4229,GENUS,Morierina,1075,
3117,Morinda,4229,GENUS,Morinda,1076,
3121,Psychotria,4229,GENUS,Psychotria,1270,
3128,Tarenna,4229,GENUS,Tarenna,1451,
3129,Melicope,4231,GENUS,Melicope,1042,
313,Soulamea (Jaffré2753),3354,SPECIES,(Jaffré2753),15130,
3155,Acropogon aoupiniensis,3035,SPECIES,aoupiniensis,1636,
3158,Calophyllum caledonicum,1730,SPECIES,caledonicum,2321,
3159,Calophyllum inophyllum,1730,SPECIES,inophyllum,2322,
3176,Acropogon austrocaledonicus,3035,SPECIES,austrocaledonicus,1637,
3177,Canarium oleiferum,1717,SPECIES,oleiferum,2335,
3178,Canarium trifoliolatum,1717,SPECIES,trifoliolatum,2337,
3194,Metrosideros tardiflora,1988,SPECIES,tardiflora,15787,
3205,Myrtopsis,4231,GENUS,Myrtopsis,1090,
3215,Picrella,4231,GENUS,Picrella,12529,
3216,Sarcomelicope,4231,GENUS,Sarcomelicope,1343,
3217,Zanthoxylum,4231,GENUS,Zanthoxylum,1564,
3219,Amphorogyne,4235,GENUS,Amphorogyne,306,
3221,Sparattosyce dioica,4795,SPECIES,dioica,5737,
3222,Sphenostemon pachycladum,2156,SPECIES,pachycladum,5758,
3227,Casearia puberula,754,SPECIES,puberula,2382,
3228,Casearia silvana,754,SPECIES,silvana,2383,
323,Hooglandia,3873,GENUS,Hooglandia,12652,
3239,Acropogon domatifer,3035,SPECIES,domatifer,1640,
3240,Celtis paniculata,3447,SPECIES,paniculata,2421,
3246,Acropogon dzumacensis,3035,SPECIES,dzumacensis,1641,
3265,Chionanthus brachystachys,2012,SPECIES,brachystachys,2468,
3281,Arytera,4236,GENUS,Arytera,356,
3283,Cupaniopsis,4236,GENUS,Cupaniopsis,612,
3285,Elattostachys,4236,GENUS,Elattostachys,719,
3286,Gongrodiscus,4236,GENUS,Gongrodiscus,817,
3287,Guioa,4236,GENUS,Guioa,829,
3288,Harpullia,4236,GENUS,Harpullia,844,
3290,Podonephelium,4236,GENUS,Podonephelium,1237,
3291,Storthocalyx,4236,GENUS,Storthocalyx,1421,
3297,Pichonia,4237,GENUS,Pichonia,1210,
3299,Symplocos flavescens var. pseudonitida,6696,INFRASPECIES,var. pseudonitida,5843,
3301,Symplocos montana var. baptica,6697,INFRASPECIES,var. baptica,5846,
3302,Symplocos montana var. tortuosa,6697,INFRASPECIES,var. tortuosa,5849,
3304,Symplocos flavescens Brand var. flavescens,6696,INFRASPECIES,var. flavescens,5842,
3309,Acropogon francii,3035,SPECIES,francii,1643,
3310,Chionanthus pedunculatus,2012,SPECIES,pedunculatus,2469,
3321,Acropogon schumannianus,3035,SPECIES,schumannianus,1649,
3325,Citronella macrocarpa,1740,SPECIES,macrocarpa,2504,
3327,Citronella sarmentosa,1740,SPECIES,sarmentosa,2505,
3329,Claoxylon insulanum,373,SPECIES,insulanum,2522,
3332,Actinokentia divaricata,3559,SPECIES,divaricata,1665,
3336,Cleidion spathulatum,374,SPECIES,spathulatum,2530,
3338,Cleistanthus stipitatus,2223,SPECIES,stipitatus,2538,
3339,Agathis montana,1486,SPECIES,montana,1698,
3349,Pycnandra,4237,GENUS,Pycnandra,1281,
3354,Soulamea,4242,GENUS,Soulamea,1394,
3359,Agathis moorei,1486,SPECIES,moorei,1699,
3361,Gastrolepis,4246,GENUS,Gastrolepis,795,
3364,Symplocos,4249,GENUS,Symplocos,1433,
3366,Austrotaxus,4250,GENUS,Austrotaxus,370,
3379,Cloezia floribunda,1976,SPECIES,floribunda,2561,
338,Pancheria,3873,GENUS,Pancheria,1160,
3385,Codia discolor,22,SPECIES,discolor,2570,
3387,Codia incrassata,22,SPECIES,incrassata,2572,
339,Spiraeanthemum,3873,GENUS,Spiraeanthemum,12602,
3390,Codiaeum peltatum,376,SPECIES,peltatum,2581,
3395,Agathis ovata,1486,SPECIES,ovata,1700,
340,Weinmannia,3873,GENUS,Weinmannia,1547,
3402,Comptonella drupacea,6959,SPECIES,drupacea,2601,
3404,Comptonella microcarpa,6959,SPECIES,microcarpa,2607,
3407,Comptonella sessilifoliola,6959,SPECIES,sessilifoliola,2611,
3413,Cordyline fruticosa,1528,SPECIES,fruticosa,2627,
3419,Coronanthera barbata,761,SPECIES,barbata,2634,
3426,Lethedon,4257,GENUS,Lethedon,958,
3441,Solmsia,4257,GENUS,Solmsia,1389,
3443,Trimenia,4259,GENUS,Trimenia,1501,
3447,Celtis,3610,GENUS,Celtis,496,
3448,Trema,3610,GENUS,Trema,1492,
3454,Dendrocnide,3611,GENUS,Dendrocnide,653,
3479,Coronanthera clarkeana,761,SPECIES,clarkeana,2635,
3480,Coronanthera deltoidifolia,761,SPECIES,deltoidifolia,2636,
3484,Coronanthera pulchra,761,SPECIES,pulchra,2640,
3493,Zygogynum pancheri (Baill.) Vink subsp. pancheri,8541,INFRASPECIES,subsp. pancheri,6336,
3494,Corynocarpus dissimilis,15,SPECIES,dissimilis,2646,
3530,Anacardiaceae,,FAMILIA,Anacardiaceae,10,
3531,Alseuosmiaceae,,FAMILIA,Alseuosmiaceae,6,
3532,Amborellaceae,,FAMILIA,Amborellaceae,9,
3533,Annonaceae,,FAMILIA,Annonaceae,11,
3534,Apiaceae,,FAMILIA,Apiaceae,14837,
3543,Apocynaceae,,FAMILIA,Apocynaceae,12,
3544,Aquifoliaceae,,FAMILIA,Aquifoliaceae,13,
3556,Crossostylis grandiflora,2965,SPECIES,grandiflora,2681,
3557,Crossostylis multiflora,2965,SPECIES,multiflora,2682,
3558,Crossostylis seberti,2965,SPECIES,seberti,2683,
3559,Actinokentia,3636,GENUS,Actinokentia,259,
3561,Cryptocarya aristata,1868,SPECIES,aristata,2694,
3563,Cryptocarya chartacea,1868,SPECIES,chartacea,2696,
3564,Cryptocarya elliptica,1868,SPECIES,elliptica,2697,
3565,Cryptocarya guillauminii,1868,SPECIES,guillauminii,2699,
3568,Cryptocarya longifolia,1868,SPECIES,longifolia,2702,
3569,Cryptocarya mackeei,1868,SPECIES,mackeei,2703,
3570,Cryptocarya macrocarpa,1868,SPECIES,macrocarpa,2704,
3571,Cryptocarya macrodesme,1868,SPECIES,macrodesme,2705,
3572,Cryptocarya odorata,1868,SPECIES,odorata,2706,
3573,Cryptocarya oubatchensis,1868,SPECIES,oubatchensis,2707,
3574,Cryptocarya phyllostemon,1868,SPECIES,phyllostemon,2708,
3575,Cryptocarya pluricostata,1868,SPECIES,pluricostata,2709,
3577,Cryptocarya transversa,1868,SPECIES,transversa,2711,
3580,Cryptocarya velutinosa,1868,SPECIES,velutinosa,2712,
3582,Cunonia aoupiniensis,121,SPECIES,aoupiniensis,2727,
3585,Cunonia austrocaledonica,121,SPECIES,austrocaledonica,2729,
3587,Cunonia balansae,121,SPECIES,balansae,2730,
3589,Cunonia cerifera,121,SPECIES,cerifera,2733,
359,Polyosma,4114,GENUS,Polyosma,1244,
3598,Cunonia lenormandii,121,SPECIES,lenormandii,2735,
3600,Cunonia linearisepala,121,SPECIES,linearisepala,2736,
3601,Cunonia macrophylla,121,SPECIES,macrophylla,2737,
3602,Cunonia montana,121,SPECIES,montana,2738,
3603,Araliaceae,,FAMILIA,Araliaceae,15,
3605,Erythroxylaceae,,FAMILIA,Erythroxylaceae,83,
3606,Nyctaginaceae,,FAMILIA,Nyctaginaceae,148,
3607,Olacaceae,,FAMILIA,Olacaceae,151,
3610,Cannabaceae,,FAMILIA,Cannabaceae,45,
3611,Urticaceae,,FAMILIA,Urticaceae,226,
3612,Violaceae,,FAMILIA,Violaceae,229,
3636,Arecaceae,,FAMILIA,Arecaceae,14760,
3655,Asparagaceae,,FAMILIA,Asparagaceae,13044,
3660,Atherospermataceae,,FAMILIA,Atherospermataceae,20,
3662,Balanopaceae,,FAMILIA,Balanopaceae,24,
3663,Pycnandra petiolata,3349,SPECIES,petiolata,13566,
3668,Bignoniaceae,,FAMILIA,Bignoniaceae,30,
3690,Burseraceae,,FAMILIA,Burseraceae,37,
370,Aleurites,4115,GENUS,Aleurites,282,
3710,Alstonia coriacea,1384,SPECIES,coriacea,1749,
372,Baloghia,4115,GENUS,Baloghia,383,
3720,Cunonia pterophylla,121,SPECIES,pterophylla,2741,
3721,Cunonia pulchella,121,SPECIES,pulchella,2742,
3725,Calophyllaceae,,FAMILIA,Calophyllaceae,14839,
3728,Cunonia purpurea,121,SPECIES,purpurea,2743,
373,Claoxylon,4115,GENUS,Claoxylon,544,
3730,Cardiopteridaceae,,FAMILIA,Cardiopteridaceae,48,
3732,Casuarinaceae,,FAMILIA,Casuarinaceae,51,
3733,Celastraceae,,FAMILIA,Celastraceae,52,
3735,Myodocarpus gracilis,1971,SPECIES,gracilis,4385,
3736,Schefflera pseudocandelabrum,1484,SPECIES,pseudocandelabrum,5539,
374,Cleidion,4115,GENUS,Cleidion,545,
3744,Cunonia varijuga,121,SPECIES,varijuga,2747,
376,Codiaeum,4115,GENUS,Codiaeum,559,
3768,Alyxia leucogyne,1385,SPECIES,leucogyne,1781,
3769,Alyxia loeseneriana,1385,SPECIES,loeseneriana,1782,
3779,Chloranthaceae,,FAMILIA,Chloranthaceae,55,
3783,Chrysobalanaceae,,FAMILIA,Chrysobalanaceae,56,
3788,Clusiaceae,,FAMILIA,Clusiaceae,14756,
3803,Austrobuxus eugeniifolius,2235,SPECIES,eugeniifolius,2014,
381,Homalanthus,4115,GENUS,Homalanthus,13571,
382,Macaranga,4115,GENUS,Macaranga,1001,
385,Neoguillauminia,4115,GENUS,Neoguillauminia,1099,
3865,Connaraceae,,FAMILIA,Connaraceae,60,
3870,Cornaceae,,FAMILIA,Cornaceae,14842,
3871,Corynocarpaceae,,FAMILIA,Corynocarpaceae,62,
3873,Cunoniaceae,,FAMILIA,Cunoniaceae,12588,
3875,Cyatheaceae,,FAMILIA,Cyatheaceae,68,
3886,Austrobuxus ovalis,2235,SPECIES,ovalis,2018,
390,Intsia,6085,GENUS,Intsia,900,
391,Mezoneuron,6085,GENUS,Mezoneuron,1053,
392,Storckiella,6085,GENUS,Storckiella,1420,
3930,Delarbrea collina,1970,SPECIES,collina,2875,
3931,Delarbrea harmsii,1970,SPECIES,harmsii,2876,
3932,Delarbrea longicarpa,1970,SPECIES,longicarpa,2877,
3942,Apiopetalum velutinum,1263,SPECIES,velutinum,1843,
3944,Araucaria bernieri,2770,SPECIES,bernieri,1854,
3949,Araucaria montana,2770,SPECIES,montana,1863,
3950,Araucaria muelleri,2770,SPECIES,muelleri,1864,
3953,Archidendropsis glandulosa,1304,SPECIES,glandulosa,1874,
3964,Austrobuxus brevipes,2235,SPECIES,brevipes,2008,
3965,Austrobuxus cuneatus,2235,SPECIES,cuneatus,2012,
3966,Austrobuxus huerlimannii,2235,SPECIES,huerlimannii,2015,
3971,Acropogon scheffleraefolius,3035,SPECIES,scheffleraefolius,1648,
3976,Dendrocnide latifolia,3454,SPECIES,latifolia,2929,
3982,Depanthus glaber,851,SPECIES,glaber,2935,
3994,Dicarpellum baillonianum,7164,SPECIES,baillonianum,2961,
3995,Dicarpellum pancheri,7164,SPECIES,pancheri,2965,
3996,Dicarpellum pronyense,7164,SPECIES,pronyense,2967,
4009,Diospyros balansae,231,SPECIES,balansae,3013,
